model,Accuracy,F1 Score,Precision,Recall,roc-auc
SVM,0.625,0.7692307692307693,0.6896551724137931,0.8695652173913043,0.43478260869565216
RF,0.625,0.7692307692307693,0.6896551724137931,0.8695652173913043,0.43478260869565216
KNN,0.625,0.7692307692307693,0.6896551724137931,0.8695652173913043,0.43478260869565216
ADA,0.625,0.7692307692307693,0.6896551724137931,0.8695652173913043,0.43478260869565216
