Model,Accuracy,F1 Score,Precision,Recall,roc-auc
SVM,0.6333333333333333,0.49115646258503404,0.4011111111111111,0.6333333333333333,0.5
RF,0.6333333333333333,0.49115646258503404,0.4011111111111111,0.6333333333333333,0.5
XGB,0.6333333333333333,0.49115646258503404,0.4011111111111111,0.6333333333333333,0.5
LGBM,0.6333333333333333,0.49115646258503404,0.4011111111111111,0.6333333333333333,0.5
KNN,0.6333333333333333,0.49115646258503404,0.4011111111111111,0.6333333333333333,0.5
ADA,0.6333333333333333,0.49115646258503404,0.4011111111111111,0.6333333333333333,0.5
